Date,MOVE,10Yyr
5/19/2004,109.49,-0.0375
5/20/2004,108.29,0.0714
5/21/2004,107.77,-0.0553
5/24/2004,103.1,0.0239
5/25/2004,103.59,0.012
5/26/2004,107.18,0.0653
5/27/2004,104.78,0.0551
5/28/2004,106.12,-0.0468
5/31/2004,106.12,0.0001
6/1/2004,108.71,-0.0532
6/2/2004,121.5,-0.0375
6/3/2004,116.66,0.0279
6/4/2004,102.33,-0.0615
6/7/2004,96.02,0.012
6/8/2004,97.12,-0.0018
6/9/2004,97.68,-0.0439
6/10/2004,98.71,0.0121
6/11/2004,98.71,-0.0059
6/14/2004,103.86,-0.0702
6/15/2004,101.1,0.1939
6/16/2004,101.79,-0.0455
6/17/2004,101.33,0.0438
6/18/2004,99.12,-0.0316
6/21/2004,97.36,0.026
6/22/2004,100.36,-0.0337
6/23/2004,101.36,0.022
6/24/2004,103.77,0.0517
6/25/2004,100.95,-0.0018
6/28/2004,102.03,-0.0894
6/29/2004,99.96,0.05
6/30/2004,93.91,0.105
7/1/2004,99.72,0.0178
7/2/2004,94.71,0.1041
7/5/2004,94.71,0.0041
7/6/2004,91.13,-0.0193
7/7/2004,95.04,0.0001
7/8/2004,94.43,0.004
7/9/2004,97.07,0.014
7/12/2004,97.53,0.0119
7/13/2004,103.84,-0.0252
7/14/2004,102.19,-0.0096
7/15/2004,99.63,0.0001
7/16/2004,99.71,0.1307
7/19/2004,95.32,-0.0017
7/20/2004,97.18,-0.0931
7/21/2004,93.71,-0.0214
7/22/2004,91.86,0.0217
7/23/2004,90.53,0.014
7/26/2004,90.23,-0.0546
7/27/2004,94.79,-0.1283
7/28/2004,98.09,0.0299
7/29/2004,97.13,0.0081
7/30/2004,97.21,0.1008
8/2/2004,99.31,0.0257
8/3/2004,98.9,0.0256
8/4/2004,106.46,0.0061
8/5/2004,106.83,0.0177
8/6/2004,103.11,0.1805
8/9/2004,98.85,-0.0364
8/10/2004,96.53,-0.0326
8/11/2004,89.72,0.0176
8/12/2004,93.34,0.0176
8/13/2004,96.13,0.0271
8/16/2004,94.46,-0.0347
8/17/2004,102.42,0.0716
8/18/2004,106.71,-0.0462
8/19/2004,100.68,0.0233
8/20/2004,100.88,-0.0192
8/23/2004,104.42,-0.0503
8/24/2004,103.45,0.0118
8/25/2004,102.94,0.0098
8/26/2004,102.53,0.0524
8/27/2004,102,-0.0172
8/30/2004,100.03,0.0503
8/31/2004,102.66,0.0597
9/1/2004,105.44,0.004
9/2/2004,106.86,-0.1
9/3/2004,89.29,-0.0815
9/6/2004,89.29,0.004
9/7/2004,84.95,0.0527
9/8/2004,100.51,0.0794
9/9/2004,98.73,-0.0365
9/10/2004,96.58,0.0098
9/13/2004,91.73,0.0503
9/14/2004,92.22,0.0117
9/15/2004,91.98,-0.0404
9/16/2004,91.08,0.0925
9/17/2004,93.66,-0.0344
9/20/2004,92.23,0.0501
9/21/2004,88.24,0.0212
9/22/2004,91.6,0.0574
9/23/2004,98.19,-0.038
9/24/2004,95.63,-0.0111
9/27/2004,93.39,0.0383
9/28/2004,92.34,-0.0132
9/29/2004,92.56,-0.0841
9/30/2004,92.89,-0.0327
10/1/2004,93.08,-0.0676
10/4/2004,90.76,0.0235
10/5/2004,87.42,-0.0096
10/6/2004,96.29,-0.0466
10/7/2004,100.6,-0.0214
10/8/2004,91.38,0.1131
10/11/2004,91.38,-0.0018
10/12/2004,92.54,0.033
10/13/2004,91.83,0.0425
10/14/2004,91.22,0.0309
10/15/2004,90.59,-0.0286
10/18/2004,86.88,0.0117
10/19/2004,85.85,0.0098
10/20/2004,92.1,0.0519
10/21/2004,86.54,-0.0151
10/22/2004,85.84,0.0213
10/25/2004,88.42,0.004
10/26/2004,91.91,-0.0286
10/27/2004,95.42,-0.0827
10/28/2004,97.27,0.033
10/29/2004,96.45,0.0253
11/1/2004,96.79,-0.0462
11/2/2004,98.52,0.0234
11/3/2004,105.38,-0.027
11/4/2004,102.81,0.0021
11/5/2004,92.68,-0.101
11/8/2004,91.2,-0.043
11/9/2004,89.04,-0.0098
11/10/2004,86.77,-0.0136
11/11/2004,86.77,-0.0124
11/12/2004,85.93,0.0734
11/15/2004,86.72,-0.0076
11/16/2004,86.83,-0.0192
11/17/2004,86.21,0.077
11/18/2004,86,0.0154
11/19/2004,87.6,-0.09
11/22/2004,86.04,0.0252
11/23/2004,85.68,-0.0038
11/24/2004,83.2,-0.0152
11/25/2004,83.2,0.004
11/26/2004,84.9,-0.0521
11/29/2004,90.65,-0.0719
11/30/2004,89.56,-0.0312
12/1/2004,88.23,-0.0156
12/2/2004,91.23,-0.0413
12/3/2004,78.12,0.1567
12/6/2004,72.33,0.0292
12/7/2004,66.76,0.0001
12/8/2004,82.02,0.1024
12/9/2004,83.02,-0.048
12/10/2004,82.98,0.0176
12/13/2004,82.22,0.002
12/14/2004,80.23,0.0252
12/15/2004,82.3,0.0481
12/16/2004,86.3,-0.1096
12/17/2004,86.43,-0.0153
12/20/2004,81.64,0.0156
12/21/2004,80.55,0.0214
12/22/2004,81.08,-0.0308
12/23/2004,80.67,-0.031
12/24/2004,80.67,0.0099
12/27/2004,82.63,-0.082
12/28/2004,85.8,0.006
12/29/2004,85.1,-0.0313
12/30/2004,86.6,0.0687
12/31/2004,86.6,0.0353
1/3/2005,83.9,0.0079
1/4/2005,83.3,-0.0781
1/5/2005,93.2,0.0079
1/6/2005,92.4,0.0197
1/7/2005,92.38,-0.0077
1/10/2005,79.01,0.0001
1/11/2005,77.85,0.0334
1/12/2005,76.95,0.0021
1/13/2005,75.77,0.0703
1/14/2005,76.61,-0.0444
1/17/2005,76.61,-0.0001
1/18/2005,76.53,0.0235
1/19/2005,75.96,0.0138
1/20/2005,74.4647,0.0098
1/21/2005,76.3,0.0216
1/24/2005,76.95,0.0196
1/25/2005,77.32,-0.072
1/26/2005,78.19,-0.0038
1/27/2005,80.21,-0.0214
1/28/2005,78.62,0.0783
1/31/2005,79.29,0.0118
2/1/2005,75.96,-0.0096
2/2/2005,83.9,-0.0018
2/3/2005,83.78,-0.0233
2/4/2005,75.51,0.0878
2/7/2005,72.24,0.0253
2/8/2005,72.84,0.0349
2/9/2005,77.1,0.0364
2/10/2005,80.4,-0.1097
2/11/2005,81.95,0.0045
2/14/2005,84.66,0.0155
2/15/2005,84.12,-0.0269
2/16/2005,84.1,-0.056
2/17/2005,74.24,-0.0272
2/18/2005,78.46,-0.086
2/21/2005,78.46,0.004
2/22/2005,83.99,-0.0236
2/23/2005,81.69,0.0237
2/24/2005,82.94,-0.0215
2/25/2005,80.7,0.0196
2/28/2005,90.05,-0.1127
3/1/2005,89.23,0.012
3/2/2005,101.41,-0.0119
3/3/2005,99.44,0
3/4/2005,83,0.0693
3/7/2005,76.3,0.0001
3/8/2005,81.93,-0.0834
3/9/2005,92.1,-0.1284
3/10/2005,91.14,0.0564
3/11/2005,93.7,-0.0789
3/14/2005,93.2,0.0344
3/15/2005,92,-0.0364
3/16/2005,90.77,0.0384
3/17/2005,92.12,0.0423
3/18/2005,90.1,-0.0425
3/21/2005,91.3,-0.0162
3/22/2005,90.7,-0.1181
3/23/2005,89,0.0571
3/24/2005,88.37,-0.0126
3/25/2005,88.37,0.004
3/28/2005,88.91,-0.047
3/29/2005,89.59,0.0675
3/30/2005,91,0.0265
3/31/2005,87.7,0.0648
4/1/2005,75.16,0.0341
4/4/2005,75.11,-0.008
4/5/2005,73.64,-0.0121
4/6/2005,81.15,0.0464
4/7/2005,79.28,-0.0586
4/8/2005,81.4,0.012
4/11/2005,78.2,0.0404
4/12/2005,75.94,0.0763
4/13/2005,75.59,-0.008
4/14/2005,74.42,0.052
4/15/2005,83.84,0.0675
4/18/2005,83.84,-0.0297
4/19/2005,84.11,0.0596
4/20/2005,84,0.0257
4/21/2005,85.81,-0.1091
4/22/2005,84.18,0.0497
4/25/2005,78.55,-0.0019
4/26/2005,79.2,-0.0179
4/27/2005,79.12,0.0418
4/28/2005,78.25,0.0791
4/29/2005,82.53,-0.0533
5/2/2005,82.3,0.0119
5/3/2005,81.5,0.0218
5/4/2005,86.9,-0.0217
5/5/2005,82.98,0.0317
5/6/2005,78.4,-0.1032
5/9/2005,78.7,-0.0239
5/10/2005,78.9,0.0817
5/11/2005,83,-0.0019
5/12/2005,82.17,0.0318
5/13/2005,87.1,0.0531
5/16/2005,88.5,-0.0095
5/17/2005,84.7,0.0136
5/18/2005,81.22,0.0251
5/19/2005,77.19,-0.023
5/20/2005,76.6,-0.0094
5/23/2005,73.86,0.0673
5/24/2005,73.82,0.0268
5/25/2005,74.06,-0.0592
5/26/2005,72.6,0.0078
5/27/2005,73.75,0.0079
5/30/2005,73.75,0.002
5/31/2005,75,0.0881
6/1/2005,79.13,0.0967
6/2/2005,80.76,-0.0187
6/3/2005,78.9,-0.0699
6/6/2005,78.44,0.0211
6/7/2005,77.86,0.0513
6/8/2005,82.96,-0.032
6/9/2005,80.86,-0.0151
6/10/2005,82.53,-0.103
6/13/2005,80.53,-0.0403
6/14/2005,80.17,-0.0153
6/15/2005,75.24,0.0078
6/16/2005,73.4,0.0329
6/17/2005,72.4,-0.0037
6/20/2005,72.2,-0.0385
6/21/2005,73.5,0.0696
6/22/2005,77.18,0.0997
6/23/2005,76.51,-0.0113
6/24/2005,76,0.0345
6/27/2005,74.5,0.0154
6/28/2005,75.7,-0.0685
6/29/2005,76.79,-0.0075
6/30/2005,75.6,0.065
7/1/2005,78.85,-0.1358
7/4/2005,78.85,0.0117
7/5/2005,78.35,-0.0676
7/6/2005,86.29,0.0369
7/7/2005,87.85,0.0078
7/8/2005,80.12,-0.0308
7/11/2005,82.93,-0.0018
7/12/2005,81.08,-0.0486
7/13/2005,81.49,-0.0135
7/14/2005,76.47,-0.0175
7/15/2005,77.5,0.0098
7/18/2005,76.62,-0.0568
7/19/2005,77.42,0.0413
7/20/2005,74.16,0.0217
7/21/2005,78.5,-0.118
7/22/2005,75.54,0.0573
7/25/2005,75.77,-0.0256
7/26/2005,74.07,0.0198
7/27/2005,73.78,-0.0295
7/28/2005,72.51,0.0651
7/29/2005,74.8,-0.0868
8/1/2005,76.52,-0.0338
8/2/2005,76.8,-0.0238
8/3/2005,78.19,0.0419
8/4/2005,77.6,-0.0199
8/5/2005,75.97,-0.074
8/8/2005,75.19,-0.0322
8/9/2005,72.63,0.0302
8/10/2005,72.97,-0.0019
8/11/2005,72.25,0.0701
8/12/2005,74.01,0.0781
8/15/2005,73.53,-0.0386
8/16/2005,73.85,0.0755
8/17/2005,73.3,-0.0617
8/18/2005,72.42,0.0697
8/19/2005,73.3,-0.0075
8/22/2005,71.7,-0.0018
8/23/2005,71.36,0.029
8/24/2005,71.5,0.0136
8/25/2005,72.16,0.0097
8/26/2005,73.63,-0.0306
8/29/2005,72.22,0.0194
8/30/2005,75,0.0769
8/31/2005,78.2,0.0763
9/1/2005,85.07,-0.0169
9/2/2005,80.66,-0.0054
9/5/2005,80.66,0.0078
9/6/2005,76.58,-0.0667
9/7/2005,80.3,-0.0421
9/8/2005,80.33,-0.0076
9/9/2005,79.91,0.0272
9/12/2005,78.21,-0.0519
9/13/2005,78.89,0.0444
9/14/2005,77.94,-0.0384
9/15/2005,79.5,-0.0463
9/16/2005,82.5,-0.0602
9/19/2005,82.4,0.0254
9/20/2005,77.53,0.004
9/21/2005,77.3,0.0759
9/22/2005,77.92,-0.0134
9/23/2005,78.17,-0.066
9/26/2005,78.14,-0.0449
9/27/2005,75.9,0.0099
9/28/2005,75.46,0.0275
9/29/2005,75.96,-0.041
9/30/2005,76.71,-0.0294
10/3/2005,80.3,-0.0592
10/4/2005,77.87,0.016
10/5/2005,81.65,0.0277
10/6/2005,80.28,-0.0474
10/7/2005,77.48,0.0334
10/10/2005,77.48,-0.0016
10/11/2005,77.54,-0.0356
10/12/2005,77.6,-0.0477
10/13/2005,80,-0.0219
10/14/2005,80.7,-0.018
10/17/2005,81.1,-0.014
10/18/2005,80.1,0.0241
10/19/2005,80.09,0.0101
10/20/2005,79.1,0.03
10/21/2005,78.4,0.0459
10/24/2005,78,-0.0598
10/25/2005,77.02,-0.0904
10/26/2005,82.1,-0.0485
10/27/2005,80.7,0.0365
10/28/2005,80.2,-0.0184
10/31/2005,80.08,0.0143
11/1/2005,77.96,-0.0122
11/2/2005,82.5,-0.0406
11/3/2005,83.4,-0.0428
11/4/2005,76.5,-0.0124
11/7/2005,76.5,0.0368
11/8/2005,78.2,0.0712
11/9/2005,80.5,-0.0875
11/10/2005,79.88,0.0854
11/11/2005,79.88,0.0203
11/14/2005,80.9,-0.0709
11/15/2005,80.3,0.0475
11/16/2005,79.09,0.0864
11/17/2005,78.83,0.0138
11/18/2005,76.51,-0.0311
11/21/2005,73.1,0.0294
11/22/2005,73.1,0.0333
11/23/2005,73.31,-0.0443
11/24/2005,73.31,0.0001
11/25/2005,72.06,0.0427
11/28/2005,72.13,0.0235
11/29/2005,73.99,-0.0702
11/30/2005,73.5,-0.0096
12/1/2005,73.5,-0.0294
12/2/2005,69.39,0.0021
12/5/2005,67.7,-0.0571
12/6/2005,67.3,0.0868
12/7/2005,71.44,-0.0274
12/8/2005,70.6,0.0473
12/9/2005,71.89,-0.0609
12/12/2005,72.2,-0.0236
12/13/2005,68.36,0.0278
12/14/2005,70.92,0.0631
12/15/2005,71.2,-0.0038
12/16/2005,70.27,0.0276
12/19/2005,67.7,-0.0057
12/20/2005,66.31,-0.0215
12/21/2005,66.4,-0.0275
12/22/2005,66.5,0.0611
12/23/2005,67.89,0.0548
12/26/2005,67.89,0.0001
12/27/2005,68.43,0.0355
12/28/2005,70.26,-0.037
12/29/2005,71.23,0.0197
12/30/2005,72.09,-0.0369
1/2/2006,72.09,0.0001
1/3/2006,73.29,0.0275
1/4/2006,74.69,0.0216
1/5/2006,72.86,-0.0096
1/6/2006,69.12,-0.0213
1/9/2006,64.9,0.008
1/10/2006,65.51,-0.0588
1/11/2006,64.5,-0.0274
1/12/2006,64.9,0.0493
1/13/2006,64.9,0.0493
1/16/2006,64.9,0.0001
1/17/2006,63.5,0.0295
1/18/2006,66.55,-0.0077
1/19/2006,66.24,-0.041
1/20/2006,66.2,0.0237
1/23/2006,67.72,-0.0057
1/24/2006,67.5,-0.0352
1/25/2006,72.2,-0.0849
1/26/2006,74.91,-0.0417
1/27/2006,73.7,0.0081
1/30/2006,75.65,-0.0158
1/31/2006,73.7,0.01
2/1/2006,72.8,-0.0398
2/2/2006,72.14,-0.0019
2/3/2006,68.74,0.034
2/6/2006,67.3,-0.0199
2/7/2006,68.04,-0.0219
2/8/2006,70,-0.022
2/9/2006,71.4,0.0442
2/10/2006,72.4,-0.0412
2/13/2006,71.14,0.008
2/14/2006,71.4,-0.0335
2/15/2006,67,0.0139
2/16/2006,62.5,0.014
2/17/2006,62.53,0.0454
2/20/2006,62.53,0.0001
2/21/2006,60.4,-0.0275
2/22/2006,57.5,0.0434
2/23/2006,57.8,-0.0333
2/24/2006,55.24,-0.0177
2/27/2006,56.22,-0.0177
2/28/2006,56.86,0.0396
3/1/2006,58.31,-0.0334
3/2/2006,62.66,-0.0436
3/3/2006,63.11,-0.0518
3/6/2006,66.31,-0.0702
3/7/2006,68.5,0.0282
3/8/2006,69.5,-0.0039
3/9/2006,66.6,0.0021
3/10/2006,62.5,-0.0323
3/13/2006,63.2,-0.01
3/14/2006,64.4,0.0745
3/15/2006,63.36,-0.0341
3/16/2006,65.43,0.0863
3/17/2006,64.51,-0.03
3/20/2006,63.2,0.0141
3/21/2006,64.6,-0.0601
3/22/2006,63.2,0.0182
3/23/2006,64.21,-0.0342
3/24/2006,65.7,0.0644
3/27/2006,64,-0.0341
3/28/2006,62.5,-0.0768
3/29/2006,65.97,-0.0243
3/30/2006,69.9,-0.0509
3/31/2006,68.6,0.008
4/3/2006,68.6,-0.0142
4/4/2006,67,-0.0021
4/5/2006,68.3,0.0205
4/6/2006,68.6,-0.0553
4/7/2006,70.8,-0.0786
4/10/2006,67.77,0.0249
4/11/2006,69.8,0.033
4/12/2006,69.4,-0.0579
4/13/2006,71.7,-0.0669
4/14/2006,71.7,0
4/17/2006,69.7,0.0417
4/18/2006,68.83,0.0209
4/19/2006,67.95,-0.0396
4/20/2006,66.5,-0.0167
4/21/2006,66,0.0311
4/24/2006,64.4,0.0312
4/25/2006,67.1,-0.0898
4/26/2006,66.8,-0.0378
4/27/2006,65.1,0.0378
4/28/2006,63,0.0165
5/1/2006,63.9,-0.0863
5/2/2006,66.1,0.0295
5/3/2006,70.6,-0.0338
5/4/2006,69.1,-0.0106
5/5/2006,65.6,0.0525
5/8/2006,64.5,-0.0106
5/9/2006,65.1,-0.0106
5/10/2006,63.2,-0.0022
5/11/2006,63.8,-0.0275
5/12/2006,65.8,-0.0427
5/15/2006,65.8,0.0406
5/16/2006,64.4,0.0587
5/17/2006,65.2,-0.0483
5/18/2006,65.2,0.0827
5/19/2006,68.8,0.0022
5/22/2006,71.1,0.0202
5/23/2006,68.3,0.0261
5/24/2006,71.9,-0.0239
5/25/2006,68.7,-0.0319
5/26/2006,67.1,0.0203
5/29/2006,67.1,0.0001
5/30/2006,66,-0.028
5/31/2006,67.1,-0.0423
6/1/2006,66.5,0.0203
6/2/2006,65.5,0.1087
6/5/2006,64.3,-0.0278
6/6/2006,64,0.0181
6/7/2006,66.4,-0.0179
6/8/2006,67.1,0.0242
6/9/2006,66.1,0.0223
6/12/2006,64.3,-0.0059
6/13/2006,64.6,0.0162
6/14/2006,64.3,-0.1003
6/15/2006,64.2,-0.0322
6/16/2006,65.4,-0.0323
6/19/2006,66.3,-0.008
6/20/2006,66.8,-0.0141
6/21/2006,67,-0.004
6/22/2006,69.3,-0.0551
6/23/2006,70.7,-0.0142
6/26/2006,69,-0.0102
6/27/2006,67.5,0.0329
6/28/2006,67.2,-0.043
6/29/2006,65.1,0.0494
6/30/2006,65.5,0.0573
7/3/2006,65.5,-0.0121
7/4/2006,65.5,0.0001
7/5/2006,67.6,-0.0717
7/6/2006,66.9,0.0412
7/7/2006,64,0.0533
7/10/2006,65,0.0021
7/11/2006,64.3,0.0246
7/12/2006,64.9,0.0021
7/13/2006,68,0.0347
7/14/2006,68.9,0.0002
7/17/2006,69.5,0.0001
7/18/2006,69.8,-0.0672
7/19/2006,66.1,0.0816
7/20/2006,66.4,0.0225
7/21/2006,66.1,-0.014
7/24/2006,64.9,-0.0019
7/25/2006,63.7,-0.0203
7/26/2006,63.7,0.0327
7/27/2006,63.6,-0.004
7/28/2006,63.7,0.0448
7/31/2006,63.4,0.0103
8/1/2006,61.8,0.0042
8/2/2006,66.2,0.0122
8/3/2006,66.1,0.0042
8/4/2006,62.5,0.0667
8/7/2006,61.6,-0.026
8/8/2006,59.2,0.0022
8/9/2006,58.4,-0.0201
8/10/2006,60.7,0.0059
8/11/2006,58.8,-0.0381
8/14/2006,58,-0.026
8/15/2006,59.4,0.0664
8/16/2006,59.9,0.07
8/17/2006,59.9,-0.0039
8/18/2006,59.3,0.0221
8/21/2006,58,0.0299
8/22/2006,59.6,0.0021
8/23/2006,59.4,0.0021
8/24/2006,58.7,0.0081
8/25/2006,58.3,0.02
8/28/2006,57.1,-0.0117
8/29/2006,57.7,0.014
8/30/2006,58.1,0.0258
8/31/2006,59.8,0.0258
9/1/2006,56.7,0.0023
9/4/2006,56.7,0.0002
9/5/2006,55.1,-0.0553
9/6/2006,57.4,-0.0158
9/7/2006,55.8,0.0101
9/8/2006,56.4,0.0141
9/11/2006,56.3,-0.0297
9/12/2006,56.9,0.0319
9/13/2006,57.5,0.0101
9/14/2006,57.5,-0.0297
9/15/2006,55.9,0.0002
9/18/2006,56.2,-0.0158
9/19/2006,56.2,0.0717
9/20/2006,55,0.0041
9/21/2006,59.5,0.0929
9/22/2006,69.5,0.0473
9/25/2006,70.2,0.0471
9/26/2006,66.7,-0.0409
9/27/2006,65.8,-0.0155
9/28/2006,63.5,-0.0135
9/29/2006,63.1,-0.0155
10/2/2006,62.6,0.0277
10/3/2006,61,-0.0136
10/4/2006,66.3,0.0551
10/5/2006,66,-0.0449
10/6/2006,63.7,-0.0905
10/9/2006,63.7,0.0002
10/10/2006,63.1,-0.0575
10/11/2006,62,-0.0259
10/12/2006,60.7,0.0081
10/13/2006,60.3,-0.0278
10/16/2006,59.1,0.0221
10/17/2006,61.1,0.0102
10/18/2006,59.1,0.0121
10/19/2006,58.4,-0.0279
10/20/2006,56.6,-0.0038
10/23/2006,58.6,-0.0421
10/24/2006,57.7,0.0082
10/25/2006,57.1,0.0583
10/26/2006,58.3,0.0441
10/27/2006,59.5,0.046
10/30/2006,58.5,0.0022
10/31/2006,60.9,0.0714
11/1/2006,63.8,0.0337
11/2/2006,63.5,-0.0294
11/3/2006,60.9,-0.1209
11/6/2006,58.9,0.0221
11/7/2006,60.9,0.036
11/8/2006,63.5,0.022
11/9/2006,62,0.01
11/10/2006,63.5,0.0377
11/13/2006,65.1,-0.0215
11/14/2006,66.3,0.0472
11/15/2006,66.2,-0.0548
11/16/2006,64.5,-0.0472
11/17/2006,65,0.0652
11/20/2006,63.6,0.0021
11/21/2006,62.7,0.0276
11/22/2006,62.9,0.0119
11/23/2006,62.9,0.0002
11/24/2006,63,0.01
11/27/2006,65.1,0.0196
11/28/2006,67.1,0.0275
11/29/2006,66.9,-0.0194
11/30/2006,68.5,0.0626
12/1/2006,72.25,0.0255
12/4/2006,70.1,0.0099
12/5/2006,71.6,-0.0173
12/6/2006,75,-0.0447
12/7/2006,75.6,0.0041
12/8/2006,71.1,-0.0625
12/11/2006,68.3,0.0256
12/12/2006,64.7,0.0335
12/13/2006,65.2,-0.0942
12/14/2006,64.5,-0.0176
12/15/2006,64.25,0.0041
12/18/2006,62.7,0.012
12/19/2006,63.4,-0.0078
12/20/2006,61.5,-0.0058
12/21/2006,61.8,0.0494
12/22/2006,65.3,-0.073
12/25/2006,65.3,0.0002
12/26/2006,64.6,0.0199
12/27/2006,65.1,-0.0516
12/28/2006,65.9,-0.0298
12/29/2006,66.8,-0.0219
1/1/2007,66.8,0.0001
1/2/2007,67.6,0.0221
1/3/2007,70.9,0.0221
1/4/2007,72,0.0559
1/5/2007,67.4,-0.0417
1/8/2007,64.3,-0.0079
1/9/2007,61.8,-0.0019
1/10/2007,62.2,-0.03
1/11/2007,63,-0.0461
1/12/2007,61.2,-0.0444
1/15/2007,61.2,0.0001
1/16/2007,60.9,0.0284
1/17/2007,60.1,-0.0323
1/18/2007,58,0.0365
1/19/2007,57.2,-0.0324
1/22/2007,57.2,0.0163
1/23/2007,57.2,-0.0486
1/24/2007,57.5,0.0001
1/25/2007,60.75,-0.0653
1/26/2007,60.3,-0.0001
1/29/2007,60,-0.0163
1/30/2007,61.9,0.0205
1/31/2007,61.6,0.0614
2/1/2007,61.3,-0.0265
2/2/2007,56.1,0.0143
2/5/2007,54.9,0.0184
2/6/2007,56.3,0.0367
2/7/2007,60.5,0.0224
2/8/2007,58.9,0.0114
2/9/2007,60.1,-0.0477
2/12/2007,60,-0.0239
2/13/2007,59.8,-0.004
2/14/2007,59.8,0.072
2/15/2007,61.1,0.0299
2/16/2007,60.7,0.018
2/19/2007,60.7,0.0001
2/20/2007,60.9,0.014
2/21/2007,57.8,-0.0158
2/22/2007,57.5,-0.0376
2/23/2007,57.8,0.0577
2/26/2007,61.6,0.0456
2/27/2007,70.3,0.114
2/28/2007,69.8,-0.0547
3/1/2007,72.9,0.0159
3/2/2007,76.7,0.053
3/5/2007,74.5,0.0021
3/6/2007,67.1,-0.0331
3/7/2007,71.3,0.0412
3/8/2007,69.8,-0.0253
3/9/2007,63.6,-0.0745
3/12/2007,65.3,0.0356
3/13/2007,72.2,0.061
3/14/2007,69.7,-0.043
3/15/2007,67.9,-0.0019
3/16/2007,67,-0.0076
3/19/2007,66,-0.0196
3/20/2007,66,0.0139
3/21/2007,66.2,0.0139
3/22/2007,67.2,-0.0472
3/23/2007,68.7,-0.0275
3/26/2007,68.2,0.01
3/27/2007,69.7,0.0041
3/28/2007,69.9,-0.0237
3/29/2007,65.9,-0.0218
3/30/2007,67.9,-0.0019
4/2/2007,65.9,0.0041
4/3/2007,63.8,-0.0238
4/4/2007,66.1,0.0161
4/5/2007,64,-0.0299
4/6/2007,64,-0.0702
4/9/2007,58.3,0.0061
4/10/2007,60.2,0.0242
4/11/2007,58.7,-0.0119
4/12/2007,57.9,-0.004
4/13/2007,57.8,-0.0262
4/16/2007,58.7,0.0263
4/17/2007,59.3,0.0544
4/18/2007,59.2,0.0302
4/19/2007,59.4,-0.0139
4/20/2007,59.1,-0.006
4/23/2007,57.8,0.0302
4/24/2007,58.8,0.0201
4/25/2007,57.8,-0.0299
4/26/2007,58.7,-0.0461
4/27/2007,57.8,0.0041
4/30/2007,59.8,0.0703
5/1/2007,58.9,-0.0139
5/2/2007,61.1,-0.0059
5/3/2007,60.8,-0.03
5/4/2007,57.1,0.0342
5/7/2007,54.5,0.0121
5/8/2007,54.3,-0.0079
5/9/2007,53.3,-0.0275
5/10/2007,52.8,0.024
5/11/2007,52.4,-0.0337
5/14/2007,52.5,-0.0218
5/15/2007,51.2,-0.0079
5/16/2007,51.6,-0.0079
5/17/2007,52.7,-0.042
5/18/2007,56.7,-0.0483
5/21/2007,55.4,0.0182
5/22/2007,54.6,-0.0424
5/23/2007,56,-0.0222
5/24/2007,56.5,0.0082
5/25/2007,56.9,-0.0184
5/28/2007,56.9,0
5/29/2007,56.5,-0.0244
5/30/2007,57.6,0.0144
5/31/2007,58.9,-0.0203
6/1/2007,58,-0.0636
6/4/2007,54.7,0.0246
6/5/2007,55.3,-0.0636
6/6/2007,58.9,0.0268
6/7/2007,70.8,-0.1658
6/8/2007,79.1,0.031
6/11/2007,69.5,-0.0522
6/12/2007,85.2,-0.1413
6/13/2007,84.6,0.095
6/14/2007,78.3,-0.0232
6/15/2007,70.6,0.0586
6/18/2007,68.1,0.0293
6/19/2007,68.4,0.0522
6/20/2007,71.4,-0.0501
6/21/2007,76.3,-0.0546
6/22/2007,76.3,0.0564
6/25/2007,79,0.0501
6/26/2007,77.2,0.0021
6/27/2007,79.4,-0.0021
6/28/2007,75.5,-0.023
6/29/2007,77.5,0.079
7/2/2007,76,0.0353
7/3/2007,73.5,-0.0479
7/4/2007,73.5,0
7/5/2007,76.5,-0.1028
7/6/2007,74.4,-0.0421
7/9/2007,74.4,0.0443
7/10/2007,78.1,0.1171
7/11/2007,77,-0.0647
7/12/2007,75.5,-0.0378
7/13/2007,73.1,0.0312
7/16/2007,71.1,0.0544
7/17/2007,69.8,-0.0105
7/18/2007,71.4,0.0209
7/19/2007,68.9,0.0125
7/20/2007,72.2,0.0663
7/23/2007,75.3,0.0021
7/24/2007,76.7,0.0393
7/25/2007,78.4,0.0103
7/26/2007,93.5,0.113
7/27/2007,92.6,0.0285
7/30/2007,97.9,-0.0449
7/31/2007,96.4,0.0633
8/1/2007,94.3,-0.053
8/2/2007,92,0.0266
8/3/2007,95.4,0.0813
8/6/2007,97.5,-0.0528
8/7/2007,86.9,-0.0305
8/8/2007,92.9,-0.1089
8/9/2007,118.5,0.109
8/10/2007,116.4,-0.0397
8/13/2007,111.7,0.0478
8/14/2007,106.8,0.0357
8/15/2007,102.7,0.0001
8/16/2007,109.8,0.0672
8/17/2007,106.9,-0.0274
8/20/2007,109.5,0.0591
8/21/2007,114.4,0.0354
8/22/2007,112.6,-0.0547
8/23/2007,111.4,0.0001
8/24/2007,104.4,0.0297
8/27/2007,103.9,0.053
8/28/2007,106.6,0.0566
8/29/2007,107.5,-0.0524
8/30/2007,110.3,0.0527
8/31/2007,111,-0.023
9/3/2007,111,0.0002
9/4/2007,110.24,-0.0174
9/5/2007,113.5,0.0798
9/6/2007,110.5,-0.0406
